pid,order,file_name,label,_date,object_type,source,thumbnail,full
gbby-45g087,87,gbby-45g087.jpg,GBBY 45G/087: Robert (Bob) Wilkie: Football Player - c1934-1936,1934-1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g087.jpg,/img/derivatives/simple/gbby-45g087/thumbnail.jpg,/img/derivatives/simple/gbby-45g087/fullwidth.jpg
gbby-45g088,88,gbby-45g088.jpg,GBBY 45G/088: Robert (Bob) Wilkie: Football Player - c1934-1936,1934-1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g088.jpg,/img/derivatives/simple/gbby-45g088/thumbnail.jpg,/img/derivatives/simple/gbby-45g088/fullwidth.jpg
gbby-45g089,89,gbby-45g089.jpg,GBBY 45G/089: Robert (Bob) Wilkie: Football Player - c1934-1936,1934-1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g089.jpg,/img/derivatives/simple/gbby-45g089/thumbnail.jpg,/img/derivatives/simple/gbby-45g089/fullwidth.jpg
gbby-45g090,90,gbby-45g090.jpg,GBBY 45G/090: Elmer Zenner: Football Player - c1935-1936,1935-1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g090.jpg,/img/derivatives/simple/gbby-45g090/thumbnail.jpg,/img/derivatives/simple/gbby-45g090/fullwidth.jpg
gbby-45g091,91,gbby-45g091.jpg,GBBY 45G/091: Joseph (Joe) Zwers: Football Player - c1935-1937,1935-1937,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g091.jpg,/img/derivatives/simple/gbby-45g091/thumbnail.jpg,/img/derivatives/simple/gbby-45g091/fullwidth.jpg
gbby-45g092,92,gbby-45g092.jpg,GBBY 45G/092: Freshman Football Team photos - 1923,1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g092.jpg,/img/derivatives/simple/gbby-45g092/thumbnail.jpg,/img/derivatives/simple/gbby-45g092/fullwidth.jpg
gbby-45g093,93,gbby-45g093.jpg,GBBY 45G/093: Freshman Football Team photos - 1923,1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g093.jpg,/img/derivatives/simple/gbby-45g093/thumbnail.jpg,/img/derivatives/simple/gbby-45g093/fullwidth.jpg
gbby-45g094,94,gbby-45g094.jpg,GBBY 45G/094: Freshman Football Team photos - 1923,1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g094.jpg,/img/derivatives/simple/gbby-45g094/thumbnail.jpg,/img/derivatives/simple/gbby-45g094/fullwidth.jpg
gbby-45g095,95,gbby-45g095.jpg,GBBY 45G/095: Football Game Scene (Unidentified game) - 1923,1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g095.jpg,/img/derivatives/simple/gbby-45g095/thumbnail.jpg,/img/derivatives/simple/gbby-45g095/fullwidth.jpg
gbby-45g096,96,gbby-45g096.jpg,GBBY 45G/096: Football Game Scene - 1930?,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g096.jpg,/img/derivatives/simple/gbby-45g096/thumbnail.jpg,/img/derivatives/simple/gbby-45g096/fullwidth.jpg
gbby-45g097,97,gbby-45g097.jpg,GBBY 45G/097: Football Game Scene - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g097.jpg,/img/derivatives/simple/gbby-45g097/thumbnail.jpg,/img/derivatives/simple/gbby-45g097/fullwidth.jpg
gbby-45g098,98,gbby-45g098.jpg,"GBBY 45G/098: Football Game Scene [this photo was published in the 1931 Dome yearbook, page 329] - 1930",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g098.jpg,/img/derivatives/simple/gbby-45g098/thumbnail.jpg,/img/derivatives/simple/gbby-45g098/fullwidth.jpg
gbby-45g099,99,gbby-45g099.jpg,GBBY 45G/099: Football Game Scene - Notre Dame vs. Pennsylvania? - 1930?,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g099.jpg,/img/derivatives/simple/gbby-45g099/thumbnail.jpg,/img/derivatives/simple/gbby-45g099/fullwidth.jpg
gbby-45g100,100,gbby-45g100.jpg,GBBY 45G/100: Football Game Scene - Notre Dame vs. Pennsylvania? - 1930?,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g100.jpg,/img/derivatives/simple/gbby-45g100/thumbnail.jpg,/img/derivatives/simple/gbby-45g100/fullwidth.jpg
gbby-45g101,101,gbby-45g101.jpg,GBBY 45G/101: Football Game Scene - Notre Dame vs. Pennsylvania - 1930/1108,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g101.jpg,/img/derivatives/simple/gbby-45g101/thumbnail.jpg,/img/derivatives/simple/gbby-45g101/fullwidth.jpg
gbby-45g102,102,gbby-45g102.jpg,"GBBY 45G/102: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Former Football Coach Frank Hering Giving the Dedication Address - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g102.jpg,/img/derivatives/simple/gbby-45g102/thumbnail.jpg,/img/derivatives/simple/gbby-45g102/fullwidth.jpg
gbby-45g103,103,gbby-45g103.jpg,"GBBY 45G/103: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Knute Rockne at Trophy Presentation - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g103.jpg,/img/derivatives/simple/gbby-45g103/thumbnail.jpg,/img/derivatives/simple/gbby-45g103/fullwidth.jpg
gbby-45g104,104,gbby-45g104.jpg,"GBBY 45G/104: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Knute Rockne holding a Trophy - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g104.jpg,/img/derivatives/simple/gbby-45g104/thumbnail.jpg,/img/derivatives/simple/gbby-45g104/fullwidth.jpg
gbby-45g105,105,gbby-45g105.jpg,"GBBY 45G/105: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Flag Raising Ceremony - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g105.jpg,/img/derivatives/simple/gbby-45g105/thumbnail.jpg,/img/derivatives/simple/gbby-45g105/fullwidth.jpg
gbby-45g106,106,gbby-45g106.jpg,"GBBY 45G/106: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Former Football Coach Frank Hering Giving the Dedication Address - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g106.jpg,/img/derivatives/simple/gbby-45g106/thumbnail.jpg,/img/derivatives/simple/gbby-45g106/fullwidth.jpg
gbby-45g107,107,gbby-45g107.jpg,"GBBY 45G/107: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Navy Officials and Rev. Charles O'Donnell - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g107.jpg,/img/derivatives/simple/gbby-45g107/thumbnail.jpg,/img/derivatives/simple/gbby-45g107/fullwidth.jpg
gbby-45g108,108,gbby-45g108.jpg,"GBBY 45G/108: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Navy Officials - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g108.jpg,/img/derivatives/simple/gbby-45g108/thumbnail.jpg,/img/derivatives/simple/gbby-45g108/fullwidth.jpg
gbby-45g109,109,gbby-45g109.jpg,"GBBY 45G/109: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Notre Dame Marching Band on Field - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g109.jpg,/img/derivatives/simple/gbby-45g109/thumbnail.jpg,/img/derivatives/simple/gbby-45g109/fullwidth.jpg
gbby-45g110,110,gbby-45g110.jpg,"GBBY 45G/110: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Navy Team Goat Mascot - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g110.jpg,/img/derivatives/simple/gbby-45g110/thumbnail.jpg,/img/derivatives/simple/gbby-45g110/fullwidth.jpg
gbby-45g111,111,gbby-45g111.jpg,"GBBY 45G/111: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Notre Dame Mascot? Irish Setter Dog - 1930/1011",1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g111.jpg,/img/derivatives/simple/gbby-45g111/thumbnail.jpg,/img/derivatives/simple/gbby-45g111/fullwidth.jpg
gbby-45g112,112,gbby-45g112.jpg,GBBY 45G/112: Football Game Scene (Unidentified Game) - 1931,1931,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g112.jpg,/img/derivatives/simple/gbby-45g112/thumbnail.jpg,/img/derivatives/simple/gbby-45g112/fullwidth.jpg
gbby-45g113,113,gbby-45g113.jpg,GBBY 45G/113: Football Game Scene (Unidentified Game) - 1931,1931,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g113.jpg,/img/derivatives/simple/gbby-45g113/thumbnail.jpg,/img/derivatives/simple/gbby-45g113/fullwidth.jpg
gbby-45g114,114,gbby-45g114.jpg,GBBY 45G/114: Football Game Scene (Unidentified Game) - 1931,1931,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g114.jpg,/img/derivatives/simple/gbby-45g114/thumbnail.jpg,/img/derivatives/simple/gbby-45g114/fullwidth.jpg
gbby-45g115,115,gbby-45g115.jpg,GBBY 45G/115: Football Game Scene (Unidentified Game) - 1931,1931,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g115.jpg,/img/derivatives/simple/gbby-45g115/thumbnail.jpg,/img/derivatives/simple/gbby-45g115/fullwidth.jpg
gbby-45g116,116,gbby-45g116.jpg,GBBY 45G/116: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g116.jpg,/img/derivatives/simple/gbby-45g116/thumbnail.jpg,/img/derivatives/simple/gbby-45g116/fullwidth.jpg
gbby-45g117,117,gbby-45g117.jpg,GBBY 45G/117: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g117.jpg,/img/derivatives/simple/gbby-45g117/thumbnail.jpg,/img/derivatives/simple/gbby-45g117/fullwidth.jpg
gbby-45g118,118,gbby-45g118.jpg,GBBY 45G/118: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g118.jpg,/img/derivatives/simple/gbby-45g118/thumbnail.jpg,/img/derivatives/simple/gbby-45g118/fullwidth.jpg
gbby-45g119,119,gbby-45g119.jpg,GBBY 45G/119: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g119.jpg,/img/derivatives/simple/gbby-45g119/thumbnail.jpg,/img/derivatives/simple/gbby-45g119/fullwidth.jpg
gbby-45g120,120,gbby-45g120.jpg,GBBY 45G/120: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g120.jpg,/img/derivatives/simple/gbby-45g120/thumbnail.jpg,/img/derivatives/simple/gbby-45g120/fullwidth.jpg
gbby-45g121,121,gbby-45g121.jpg,GBBY 45G/121: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g121.jpg,/img/derivatives/simple/gbby-45g121/thumbnail.jpg,/img/derivatives/simple/gbby-45g121/fullwidth.jpg
gbby-45g122,122,gbby-45g122.jpg,GBBY 45G/122: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g122.jpg,/img/derivatives/simple/gbby-45g122/thumbnail.jpg,/img/derivatives/simple/gbby-45g122/fullwidth.jpg
gbby-45g123,123,gbby-45g123.jpg,GBBY 45G/123: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g123.jpg,/img/derivatives/simple/gbby-45g123/thumbnail.jpg,/img/derivatives/simple/gbby-45g123/fullwidth.jpg
gbby-45g124,124,gbby-45g124.jpg,GBBY 45G/124: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g124.jpg,/img/derivatives/simple/gbby-45g124/thumbnail.jpg,/img/derivatives/simple/gbby-45g124/fullwidth.jpg
gbby-45g125,125,gbby-45g125.jpg,GBBY 45G/125: Football Game Scene - Notre Dame vs. Texas - Francis (Mike) Layden - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g125.jpg,/img/derivatives/simple/gbby-45g125/thumbnail.jpg,/img/derivatives/simple/gbby-45g125/fullwidth.jpg
gbby-45g126,126,gbby-45g126.jpg,GBBY 45G/126: Football Game Scene - Notre Dame vs. Texas - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g126.jpg,/img/derivatives/simple/gbby-45g126/thumbnail.jpg,/img/derivatives/simple/gbby-45g126/fullwidth.jpg
gbby-45g127,127,gbby-45g127.jpg,GBBY 45G/127: Football Game Scene vs. Northwestern - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g127.jpg,/img/derivatives/simple/gbby-45g127/thumbnail.jpg,/img/derivatives/simple/gbby-45g127/fullwidth.jpg
gbby-45g128,128,gbby-45g128.jpg,GBBY 45G/128: Football Game Scene vs. Northwestern - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g128.jpg,/img/derivatives/simple/gbby-45g128/thumbnail.jpg,/img/derivatives/simple/gbby-45g128/fullwidth.jpg
gbby-45g129,129,gbby-45g129.jpg,GBBY 45G/129: Football Game Scene - Notre Dame vs. Ohio State - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g129.jpg,/img/derivatives/simple/gbby-45g129/thumbnail.jpg,/img/derivatives/simple/gbby-45g129/fullwidth.jpg
gbby-45g130,130,gbby-45g130.jpg,GBBY 45G/130: Football Game Scene - Notre Dame vs. Ohio State - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g130.jpg,/img/derivatives/simple/gbby-45g130/thumbnail.jpg,/img/derivatives/simple/gbby-45g130/fullwidth.jpg
gbby-45g131,131,gbby-45g131.jpg,GBBY 45G/131: Football Game Scene - Notre Dame vs. Ohio State - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g131.jpg,/img/derivatives/simple/gbby-45g131/thumbnail.jpg,/img/derivatives/simple/gbby-45g131/fullwidth.jpg
gbby-45g132,132,gbby-45g132.jpg,GBBY 45G/132: Football Game Scene - Notre Dame vs. Ohio State - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g132.jpg,/img/derivatives/simple/gbby-45g132/thumbnail.jpg,/img/derivatives/simple/gbby-45g132/fullwidth.jpg
gbby-45g133,133,gbby-45g133.jpg,GBBY 45G/133: Football Game Scene - Notre Dame vs. Ohio State - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g133.jpg,/img/derivatives/simple/gbby-45g133/thumbnail.jpg,/img/derivatives/simple/gbby-45g133/fullwidth.jpg
gbby-45g134,134,gbby-45g134.jpg,GBBY 45G/134: Football Game Scene - Notre Dame vs. Ohio State - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g134.jpg,/img/derivatives/simple/gbby-45g134/thumbnail.jpg,/img/derivatives/simple/gbby-45g134/fullwidth.jpg
gbby-45g135,135,gbby-45g135.jpg,GBBY 45G/135: Football Game Scene - Notre Dame vs. Ohio State - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g135.jpg,/img/derivatives/simple/gbby-45g135/thumbnail.jpg,/img/derivatives/simple/gbby-45g135/fullwidth.jpg
gbby-45g136,136,gbby-45g136.jpg,GBBY 45G/136: Football Game Scene - Notre Dame vs. Ohio State - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g136.jpg,/img/derivatives/simple/gbby-45g136/thumbnail.jpg,/img/derivatives/simple/gbby-45g136/fullwidth.jpg
gbby-45g137,137,gbby-45g137.jpg,GBBY 45G/137: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g137.jpg,/img/derivatives/simple/gbby-45g137/thumbnail.jpg,/img/derivatives/simple/gbby-45g137/fullwidth.jpg
gbby-45g138,138,gbby-45g138.jpg,GBBY 45G/138: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g138.jpg,/img/derivatives/simple/gbby-45g138/thumbnail.jpg,/img/derivatives/simple/gbby-45g138/fullwidth.jpg
gbby-45g139,139,gbby-45g139.jpg,GBBY 45G/139: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g139.jpg,/img/derivatives/simple/gbby-45g139/thumbnail.jpg,/img/derivatives/simple/gbby-45g139/fullwidth.jpg
gbby-45g140,140,gbby-45g140.jpg,GBBY 45G/140: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g140.jpg,/img/derivatives/simple/gbby-45g140/thumbnail.jpg,/img/derivatives/simple/gbby-45g140/fullwidth.jpg
gbby-45g141,141,gbby-45g141.jpg,GBBY 45G/141: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g141.jpg,/img/derivatives/simple/gbby-45g141/thumbnail.jpg,/img/derivatives/simple/gbby-45g141/fullwidth.jpg
gbby-45g142,142,gbby-45g142.jpg,GBBY 45G/142: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g142.jpg,/img/derivatives/simple/gbby-45g142/thumbnail.jpg,/img/derivatives/simple/gbby-45g142/fullwidth.jpg
gbby-45g143,143,gbby-45g143.jpg,GBBY 45G/143: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g143.jpg,/img/derivatives/simple/gbby-45g143/thumbnail.jpg,/img/derivatives/simple/gbby-45g143/fullwidth.jpg
gbby-45g144,144,gbby-45g144.jpg,GBBY 45G/144: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g144.jpg,/img/derivatives/simple/gbby-45g144/thumbnail.jpg,/img/derivatives/simple/gbby-45g144/fullwidth.jpg
gbby-45g145,145,gbby-45g145.jpg,GBBY 45G/145: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g145.jpg,/img/derivatives/simple/gbby-45g145/thumbnail.jpg,/img/derivatives/simple/gbby-45g145/fullwidth.jpg
gbby-45g146,146,gbby-45g146.jpg,GBBY 45G/146: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g146.jpg,/img/derivatives/simple/gbby-45g146/thumbnail.jpg,/img/derivatives/simple/gbby-45g146/fullwidth.jpg
gbby-45g147,147,gbby-45g147.jpg,GBBY 45G/147: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g147.jpg,/img/derivatives/simple/gbby-45g147/thumbnail.jpg,/img/derivatives/simple/gbby-45g147/fullwidth.jpg
gbby-45g148,148,gbby-45g148.jpg,GBBY 45G/148: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g148.jpg,/img/derivatives/simple/gbby-45g148/thumbnail.jpg,/img/derivatives/simple/gbby-45g148/fullwidth.jpg
gbby-45g149,149,gbby-45g149.jpg,GBBY 45G/149: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g149.jpg,/img/derivatives/simple/gbby-45g149/thumbnail.jpg,/img/derivatives/simple/gbby-45g149/fullwidth.jpg
gbby-45g150,150,gbby-45g150.jpg,GBBY 45G/150: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g150.jpg,/img/derivatives/simple/gbby-45g150/thumbnail.jpg,/img/derivatives/simple/gbby-45g150/fullwidth.jpg
gbby-45g151,151,gbby-45g151.jpg,GBBY 45G/151: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g151.jpg,/img/derivatives/simple/gbby-45g151/thumbnail.jpg,/img/derivatives/simple/gbby-45g151/fullwidth.jpg
gbby-45g152,152,gbby-45g152.jpg,GBBY 45G/152: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g152.jpg,/img/derivatives/simple/gbby-45g152/thumbnail.jpg,/img/derivatives/simple/gbby-45g152/fullwidth.jpg
gbby-45g153,153,gbby-45g153.jpg,GBBY 45G/153: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g153.jpg,/img/derivatives/simple/gbby-45g153/thumbnail.jpg,/img/derivatives/simple/gbby-45g153/fullwidth.jpg
gbby-45g154,154,gbby-45g154.jpg,GBBY 45G/154: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g154.jpg,/img/derivatives/simple/gbby-45g154/thumbnail.jpg,/img/derivatives/simple/gbby-45g154/fullwidth.jpg
gbby-45g155,155,gbby-45g155.jpg,GBBY 45G/155: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g155.jpg,/img/derivatives/simple/gbby-45g155/thumbnail.jpg,/img/derivatives/simple/gbby-45g155/fullwidth.jpg
gbby-45g156,156,gbby-45g156.jpg,GBBY 45G/156: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g156.jpg,/img/derivatives/simple/gbby-45g156/thumbnail.jpg,/img/derivatives/simple/gbby-45g156/fullwidth.jpg
gbby-45g157,157,gbby-45g157.jpg,GBBY 45G/157: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g157.jpg,/img/derivatives/simple/gbby-45g157/thumbnail.jpg,/img/derivatives/simple/gbby-45g157/fullwidth.jpg
gbby-45g158,158,gbby-45g158.jpg,GBBY 45G/158: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g158.jpg,/img/derivatives/simple/gbby-45g158/thumbnail.jpg,/img/derivatives/simple/gbby-45g158/fullwidth.jpg
gbby-45g159,159,gbby-45g159.jpg,GBBY 45G/159: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g159.jpg,/img/derivatives/simple/gbby-45g159/thumbnail.jpg,/img/derivatives/simple/gbby-45g159/fullwidth.jpg
gbby-45g160,160,gbby-45g160.jpg,GBBY 45G/160: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g160.jpg,/img/derivatives/simple/gbby-45g160/thumbnail.jpg,/img/derivatives/simple/gbby-45g160/fullwidth.jpg
gbby-45g161,161,gbby-45g161.jpg,GBBY 45G/161: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g161.jpg,/img/derivatives/simple/gbby-45g161/thumbnail.jpg,/img/derivatives/simple/gbby-45g161/fullwidth.jpg
gbby-45g162,162,gbby-45g162.jpg,GBBY 45G/162: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g162.jpg,/img/derivatives/simple/gbby-45g162/thumbnail.jpg,/img/derivatives/simple/gbby-45g162/fullwidth.jpg
gbby-45g163,163,gbby-45g163.jpg,GBBY 45G/163: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g163.jpg,/img/derivatives/simple/gbby-45g163/thumbnail.jpg,/img/derivatives/simple/gbby-45g163/fullwidth.jpg
